flag,timestamp,UKF_px,UKF_py,UKF_pz,UKF_qx,UKF_qy,UKF_qz,UKF_qw,UKF_vx,UKF_vy,UKF_vz,UKF_wx,UKF_wy,UKF_wz,rgb,depth,yaw,theta,lidar_x,lidar_y,gt_x,gt_y,gt_yaw
2,1768897606.6676602,0.7258395639009071,0.28998866944094953,0.0,0.0,0.0,0.07655386058603747,0.9970654474152504,-0.004978327412201403,-0.0015358226959544558,0.0,0.0,0.0,0.0054026889350276604,0.8121328949928284,0.554,0.14579711854457855,0.36429738998413086,0.0,0.0,0.6855455132766086,0.30282538578053,-0.2370437211076568
2,1768897607.1894212,0.7227192528493053,0.2853455057307146,0.0,0.0,0.0,0.07694227243360094,0.9970355493726156,-0.005190297122772971,-0.0035579509855873663,0.0,0.0,0.0,0.004908763286589179,0.8123420476913452,0.553,0.14557529985904694,0.36392197012901306,0.0,0.0,0.6855470679082092,0.30282108641583083,-0.2370625428469004
2,1768897607.680229,0.7197664463136267,0.28086396011729986,0.0,0.0,0.0,0.07705965867227661,0.9970264836027738,-0.005471283565382774,-0.00503604317476347,0.0,0.0,0.0,0.004432503807743803,0.8124435544013977,0.557,0.1463308036327362,0.36411386728286743,0.0,0.0,0.6855193671551476,0.30282044636242045,-0.23701697818672107
1,1768897607.8334887,0.7266603856156814,0.28974413044357095,0.0,0.0,0.0,0.07751850930394463,0.9969909130555275,-0.0017384382495936874,-0.00013251079651371237,0.0,0.0,0.0,0.00443250380817278,0.0,0.0,0.0,0.0,0.7361970543861389,0.3215857744216919,0.6855835208291705,0.3027532663808711,-0.2372318727396538
2,1768897608.174924,0.7253042343006351,0.2868173919243304,0.0,0.0,0.0,0.0765614497521303,0.9970648646963005,-0.002100967677602156,-0.00159174859033059,0.0,0.0,0.0,0.0036122001796061653,0.8126432299613953,0.556,0.1404736191034317,0.3633057773113251,0.0,0.0,0.6855904597762676,0.3027289482830041,-0.2372618015938602
2,1768897608.4654357,0.724372088855789,0.2841577132664441,0.0,0.0,0.0,0.07628927156747867,0.9970857270283752,-0.0021934719217617717,-0.0026908539941173926,0.0,0.0,0.0,0.0031827135250398703,0.8123580813407898,0.551,0.1456732302904129,0.364043265581131,0.0,0.0,0.6855311720420563,0.3028289874227066,-0.2370681231791026
1,1768897608.883493,0.7289981670003387,0.29249963754818087,0.0,0.0,0.0,0.07695090987187275,0.9970348827748661,0.00043458646312908395,0.002095755268928483,0.0,0.0,0.0,0.0031827135256672304,0.0,0.0,0.0,0.0,0.7352570295333862,0.3201397955417633,0.6855375889360886,0.30280859308716224,-0.2370984852539086
2,1768897609.0385268,0.7281362275213771,0.2898975898254013,0.0,0.0,0.0,0.0768599940005899,0.9970418954699092,6.509744824515244e-06,0.0006149367756920863,0.0,0.0,0.0,0.00301529852154033,0.8124886155128479,0.554,0.15135331451892853,0.3646226227283478,0.0,0.0,0.6855321999449269,0.30285307579228615,-0.237028595633684
2,1768897609.3731227,0.7275561995428543,0.2873365400134463,0.0,0.0,0.0,0.0763846929019467,0.9970784215347734,-0.00025918498981150867,-0.000824648642933694,0.0,0.0,0.0,0.002541526107458874,0.8122729659080505,0.55,0.14531604945659637,0.3641264736652374,0.0,0.0,0.6855558352644511,0.3027832931484601,-0.23710846281359374
2,1768897609.8010044,0.7262304770506894,0.28419000400906236,0.0,0.0,0.0,0.07579172259864402,0.9971236707578104,-0.0008565210812495716,-0.002299197494124374,0.0,0.0,0.0,0.001983140328492907,0.8123000860214233,0.549,0.14277681708335876,0.36378014087677,0.0,0.0,0.6855602305426831,0.3028111649020513,-0.2370951444426974
2,1768897610.1831582,0.724587743295979,0.28118679449717005,0.0,0.0,0.0,0.07552429118370073,0.9971439622447702,-0.001490692650815926,-0.003386812796180881,0.0,0.0,0.0,0.0016552543129971745,0.8121220469474792,0.552,0.14587222039699554,0.364285945892334,0.0,0.0,0.6855684205243624,0.3027968560268087,-0.23709056502813153
1,1768897610.4063897,0.7283210158892981,0.2903136338228871,0.0,0.0,0.0,0.0757241465422192,0.9971288049346747,0.0003933334950382047,0.0017193429618178532,0.0,0.0,0.0,0.0016552543131658581,0.0,0.0,0.0,0.0,0.7324391603469849,0.3239896595478058,0.6870764827263318,0.30235004331925586,-0.22567724404378434
2,1768897611.136238,0.7206338448649212,0.28571182456387795,0.0,0.0,0.0,0.07414817529256568,0.9972472351933511,-0.003367758788989548,-0.000980253826093579,0.0,0.0,0.0,0.0005922012342974867,0.8093200922012329,0.564,0.13500547409057617,0.364764541387558,0.0,0.0,0.6950515746780315,0.3002643885340618,-0.17910110054021514
2,1768897611.393494,0.7180485418338047,0.2826040266642391,0.0,0.0,0.0,0.0739739061370915,0.9972601772911724,-0.004103623636092099,-0.002287366853686982,0.0,0.0,0.0,0.00046735619509532416,0.8094079494476318,0.556,0.14625459909439087,0.3659678101539612,0.0,0.0,0.6998195011682364,0.29919955633310225,-0.16296716880930148
2,1768897611.8301518,0.7162368163460934,0.2794576774505753,0.0,0.0,0.0,0.07363119289756058,0.9972855395685241,-0.004135194715546443,-0.0033183927475814324,0.0,0.0,0.0,0.0002556839542188821,0.8093292117118835,0.568,0.1441459208726883,0.36483630537986755,0.0,0.0,0.70632257879032,0.2980106564860874,-0.138322495729584
2,1768897612.0156798,0.7176548321305316,0.27831934041731177,0.0,0.0,0.0,0.07356274530260401,0.9972905908026728,-0.003098638212261761,-0.0035676760136948557,0.0,0.0,0.0,0.0002100841696301362,0.8093533515930176,0.57,0.14645925164222717,0.3650025725364685,0.0,0.0,0.7093173318837482,0.29747077667686384,-0.1250988122182657
1,1768897612.146783,0.7225240318050071,0.2888186497061356,0.0,0.0,0.0,0.07357658693957449,0.9972895697109858,-0.0008478347326477619,0.0016873389464197143,0.0,0.0,0.0,0.00021008416961586522,0.0,0.0,0.0,0.0,0.7287465929985046,0.33542028069496155,0.7110705487161602,0.29720897927180023,-0.11772106518398352
2,1768897612.563857,0.7243942404810255,0.28684184215981773,0.0,0.0,0.0,0.07739189898846373,0.9970007492328977,0.0003402223314809467,0.0002371442403987169,0.0,0.0,0.0,0.0020533395437762414,0.8183479309082031,0.59,0.18450893461704254,0.3617803156375885,0.0,0.0,0.7190229488231104,0.2960996448054609,-0.09286503379330113
2,1768897612.9700563,0.7292605632549215,0.2852631693318832,0.0,0.0,0.0,0.08642063441638055,0.9962587384545595,0.00281275287420779,-0.0007341940230865071,0.0,0.0,0.0,0.006303837575795469,0.8322454690933228,0.598,0.24224010109901428,0.3599836230278015,0.0,0.0,0.7260125627260781,0.29520065871549817,-0.06546422318171755
2,1768897613.4420297,0.7308875161971634,0.28132777981262497,0.0,0.0,0.0,0.08802946300603896,0.9961178713600456,0.003011897452577717,-0.0025792023402681583,0.0,0.0,0.0,0.006359497926377165,0.8241790533065796,0.607,0.17716889083385468,0.35710614919662476,0.0,0.0,0.7362708019564437,0.29453319661370114,-0.02887044440091905
1,1768897613.5819824,0.7383190867172599,0.2883912081192653,0.0,0.0,0.0,0.08848470315330693,0.996077535791201,0.006305049327150325,0.001088810535399964,0.0,0.0,0.0,0.006359497925815209,0.0,0.0,0.0,0.0,0.7474150061607361,0.3132639229297638,0.7396542129993051,0.2942161102457156,-0.018416585571880483
2,1768897613.9426389,0.7416644278095074,0.2876484089853762,0.0,0.0,0.0,0.09677218346235325,0.9953065580553203,0.0068419193040840515,0.0004864448585668892,0.0,0.0,0.0,0.009871669625402722,0.8357437252998352,0.625,0.24718888103961945,0.35917818546295166,0.0,0.0,0.7480741794272392,0.2939350443609384,0.008307407260453955
1,1768897615.009888,0.7647662536835562,0.30163822652272343,0.0,0.0,0.0,0.10204366600681741,0.9947799204989459,0.013427657880604855,0.00612481189674317,0.0,0.0,0.0,0.009871669624553893,0.0,0.0,0.0,0.0,0.7761891484260559,0.321522057056427,0.7731472875809422,0.2943233055236987,0.08837065936869166
2,1768897616.1834545,0.7515640336693383,0.32057131796230065,0.0,0.0,0.0,0.11273568701520395,0.9936250122018919,0.003437558679918202,0.01014239054692706,0.0,0.0,0.0,0.011928481837202975,0.8869911432266235,0.8869911432266235,0.2427905797958374,0.4005497992038727,0.0,0.0,0.8009961365009797,0.29737515723508434,0.17461314853780846
1,1768897616.4035177,0.7763476277179779,0.3243437951198285,0.0,0.0,0.0,0.11413917939831066,0.993464769242614,0.011546774313083253,0.010514546502381324,0.0,0.0,0.0,0.011928481837656022,0.0,0.0,0.0,0.0,0.7999381422996521,0.3236585557460785,0.8069260274267702,0.2982526501912883,0.1933776790301688
2,1768897616.5683653,0.7657438809839309,0.31157881997970793,0.0,0.0,0.0,0.09875498650088074,0.9951117789681775,0.007374554707289784,0.005848095317279206,0.0,0.0,0.0,0.00556243248125904,0.8137774467468262,0.8137774467468262,0.12396670132875443,0.3603995740413666,0.0,0.0,0.8098388912395966,0.2987243995665738,0.20305762871083058
